"FMP_AREA","GEAR","PROCESSING_SECTOR","SPECIES","YEAR","EXVES_PRICE_LB"
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Northern Rockfish","2013",.015
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Sablefish","2013",2.65
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Sablefish","2013",2.361
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Sablefish","2013",2.838
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Northern Rockfish","2013",.139
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Northern Rockfish","2013",.139
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Northern Rockfish","2013",.139
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Kamchatka Flounder (BSAI)","2013",.137
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2013",.137
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Rock Sole (BSAI)","2013",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2013",-9999
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2013",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Rock Sole (BSAI)","2013",.15
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2013",.15
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2013",.15
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Northern Rockfish","2013",.14
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Northern Rockfish","2013",.14
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Northern Rockfish","2013",.139
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Kamchatka Flounder (BSAI)","2013",.137
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2013",.137
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Rock Sole (BSAI)","2013",.15
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2013",.15
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2013",.15
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Kamchatka Flounder (BSAI)","2013",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2013",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pollock","2013",.152
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pollock","2013",.155
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pollock","2013",.149
"Gulf of Alaska","All Gear","All Sectors","Shallow-Water Flatfish (GOA)","2013",.207
"Gulf of Alaska","Fixed","All Sectors","Shallow-Water Flatfish (GOA)","2013",.045
"Gulf of Alaska","Trawl","All Sectors","Shallow-Water Flatfish (GOA)","2013",.207
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Flathead Sole","2013",.221
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Flathead Sole","2013",.221
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Flathead Sole","2013",.222
"Gulf of Alaska","All Gear","All Sectors","Flathead Sole","2013",.15
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Arrowtooth Flounder","2013",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Arrowtooth Flounder","2013",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Arrowtooth Flounder","2013",-9999
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Arrowtooth Flounder","2013",.154
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Arrowtooth Flounder","2013",.154
"Gulf of Alaska","All Gear","All Sectors","Deep-Water Flatfish (GOA)","2013",.103
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Arrowtooth Flounder","2013",.153
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Arrowtooth Flounder","2013",.153
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Arrowtooth Flounder","2013",.154
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Rockfish","2013",.363
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Rockfish","2013",.363
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Rockfish","2013",.202
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pacific Cod","2013",.265
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pacific Cod","2013",.273
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Cod","2013",.244
"Gulf of Alaska","Fixed","All Sectors","Deep-Water Flatfish (GOA)","2013",.019
"Gulf of Alaska","All Gear","All Sectors","Arrowtooth Flounder","2013",.084
"Gulf of Alaska","Fixed","All Sectors","Arrowtooth Flounder","2013",.019
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Rockfish","2013",.979
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Rockfish","2013",.975
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Rockfish","2013",.99
"Gulf of Alaska","Trawl","All Sectors","Arrowtooth Flounder","2013",.084
"Gulf of Alaska","All Gear","All Sectors","Atka Mackerel","2013",.367
"Gulf of Alaska","Fixed","All Sectors","Atka Mackerel","2013",-9999
"Gulf of Alaska","Trawl","All Sectors","Atka Mackerel","2013",.367
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Groundfish","2013",.046
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Groundfish","2013",.05
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Groundfish","2013",.023
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Rockfish","2013",.449
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Rockfish","2013",.43
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Rockfish","2013",.912
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Yellowfin Sole (BSAI)","2013",.156
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2013",.156
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2013",.156
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Yellowfin Sole (BSAI)","2013",.156
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2013",.156
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2013",.156
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Groundfish","2013",.5
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Groundfish","2013",.5
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Groundfish","2013",.5
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Yellowfin Sole (BSAI)","2013",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2013",-9999
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2013",.015
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Turbot (BSAI)","2013",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Turbot (BSAI)","2013",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Turbot (BSAI)","2013",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Groundfish","2013",.36
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Groundfish","2013",.375
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Groundfish","2013",.073
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Turbot (BSAI)","2013",.439
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Turbot (BSAI)","2013",.439
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Turbot (BSAI)","2013",.439
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Turbot (BSAI)","2013",.252
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Turbot (BSAI)","2013",.252
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Turbot (BSAI)","2013",.439
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Flatfish (BSAI)","2013",-9999
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2013",-9999
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Flatfish (BSAI)","2013",.147
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2013",.145
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2013",.486
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Sablefish","2013",2.838
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Sablefish","2013",2.838
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Sablefish","2013",2.838
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pollock","2013",.152
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pollock","2013",.154
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pollock","2013",.149
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pollock","2013",.092
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pollock","2013",.092
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pollock","2013",.092
"Gulf of Alaska","All Gear","All Sectors","Rex Sole (GOA)","2013",.213
"Gulf of Alaska","Fixed","All Sectors","Rex Sole (GOA)","2013",-9999
"Gulf of Alaska","Trawl","All Sectors","Rex Sole (GOA)","2013",.213
"Gulf of Alaska","All Gear","All Sectors","Sablefish","2013",3.135
"Gulf of Alaska","Fixed","All Sectors","Sablefish","2013",3.184
"Gulf of Alaska","Trawl","All Sectors","Sablefish","2013",2.434
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Flathead Sole","2013",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Flathead Sole","2013",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Flathead Sole","2013",.015
"Gulf of Alaska","Fixed","All Sectors","Pollock","2013",.156
"Gulf of Alaska","Trawl","All Sectors","Pollock","2013",.176
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Atka Mackerel","2013",.327
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Atka Mackerel","2013",.327
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Atka Mackerel","2013",.327
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Flathead Sole","2013",.221
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Flathead Sole","2013",.221
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Flathead Sole","2013",.222
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pacific Ocean Perch","2013",.211
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pacific Ocean Perch","2013",.211
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pacific Ocean Perch","2013",.211
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pacific Ocean Perch","2013",.211
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pacific Ocean Perch","2013",.211
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Ocean Perch","2013",.211
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Ocean Perch","2013",.975
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Ocean Perch","2013",.975
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pacific Ocean Perch","2013",-9999
"Gulf of Alaska","All Gear","All Sectors","Pacific Ocean Perch","2013",.208
"Gulf of Alaska","Fixed","All Sectors","Pacific Ocean Perch","2013",.359
"Gulf of Alaska","Trawl","All Sectors","Pacific Ocean Perch","2013",.208
"Gulf of Alaska","All Gear","All Sectors","Pollock","2013",.176
"Gulf of Alaska","All Gear","All Sectors","Other Rockfish","2013",.589
"Gulf of Alaska","Fixed","All Sectors","Other Rockfish","2013",.879
"Gulf of Alaska","Trawl","All Sectors","Other Rockfish","2013",.24
"Gulf of Alaska","All Gear","All Sectors","Pacific Cod","2013",.306
"Gulf of Alaska","Fixed","All Sectors","Pacific Cod","2013",.333
"Gulf of Alaska","Trawl","All Sectors","Pacific Cod","2013",.243
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Atka Mackerel","2013",.017
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Atka Mackerel","2013",.017
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Atka Mackerel","2013",.017
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Arrowtooth Flounder","2013",.154
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Atka Mackerel","2013",.327
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Atka Mackerel","2013",.327
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Atka Mackerel","2013",.326
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pacific Cod","2013",.232
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pacific Cod","2013",.224
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pacific Cod","2013",.243
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Cod","2013",.283
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Cod","2013",.291
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pacific Cod","2013",.247
"Gulf of Alaska","Fixed","All Sectors","Flathead Sole","2013",.019
"Gulf of Alaska","Trawl","All Sectors","Flathead Sole","2013",.15
"Gulf of Alaska","All Gear","All Sectors","Northern Rockfish","2013",.202
"Gulf of Alaska","Fixed","All Sectors","Northern Rockfish","2013",.358
"Gulf of Alaska","Trawl","All Sectors","Northern Rockfish","2013",.202
"Gulf of Alaska","Trawl","All Sectors","Deep-Water Flatfish (GOA)","2013",.104
"Gulf of Alaska","All Gear","All Sectors","Dusky Rockfish","2013",.202
"Gulf of Alaska","Fixed","All Sectors","Dusky Rockfish","2013",.36
"Gulf of Alaska","Trawl","All Sectors","Dusky Rockfish","2013",.201
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Sablefish","2014",4.001
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Sablefish","2014",1.317
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Sablefish","2014",1.317
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Sablefish","2014",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Flatfish (BSAI)","2014",.143
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2014",.141
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2014",.42
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Northern Rockfish","2014",.606
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Northern Rockfish","2014",.606
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Sablefish","2014",3.856
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Sablefish","2014",3.379
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Sablefish","2014",4.001
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Northern Rockfish","2014",.179
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Northern Rockfish","2014",.179
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Kamchatka Flounder (BSAI)","2014",.183
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2014",.183
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Rock Sole (BSAI)","2014",-9999
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2014",-9999
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2014",-9999
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Rock Sole (BSAI)","2014",.153
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2014",.153
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2014",.153
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Northern Rockfish","2014",.179
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Northern Rockfish","2014",.179
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Northern Rockfish","2014",.179
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Kamchatka Flounder (BSAI)","2014",.184
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2014",.184
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Rock Sole (BSAI)","2014",.153
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2014",.153
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2014",.153
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Kamchatka Flounder (BSAI)","2014",.5
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2014",.5
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pollock","2014",.169
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pollock","2014",.151
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pollock","2014",.148
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pollock","2014",.155
"Gulf of Alaska","All Gear","All Sectors","Shallow-Water Flatfish (GOA)","2014",.209
"Gulf of Alaska","Fixed","All Sectors","Shallow-Water Flatfish (GOA)","2014",.264
"Gulf of Alaska","Trawl","All Sectors","Shallow-Water Flatfish (GOA)","2014",.209
